"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SRM",755.568968051284,0.209973730717866,0.249231350772892,0.842485225340696,0.399516406315932,0.900044464371348
"EXOSC10",1677.2667667447,-0.263140114659004,0.170122093305505,-1.54677214197252,0.121918200014407,0.717198524746824
"EXOSC10-AS1",33.9788286786728,-0.108909303180055,0.412181285558558,-0.264226705568325,0.791605234016423,0.980592685036022
"MTOR",1548.56862403603,0.153465447560336,0.252239437994343,0.608411788341273,0.542914394952647,0.938857467596178
"MTOR-AS1",15.9457748803364,0.0389095022192379,0.5462869844214,0.071225387623776,0.943218376322923,0.993950303152001
"ANGPTL7",1300.07483883046,-1.43212331768946,1.07512153003711,-1.33205714673021,0.182841410614048,0.785198376042964
"UBIAD1",409.860082660085,-0.0130038221531756,0.239426227744325,-0.0543124380135244,0.956686240079165,0.994637665845805
"LOC105376737",0,NA,NA,NA,NA,NA
"LOC105376739",0,NA,NA,NA,NA,NA
"LOC105376740",0.252411200470268,-1.76757352405516,3.80133400033695,-0.464987692188711,0.641940270521682,NA
"DISP3",1.16720592169388,0.722404366887103,2.49280967175409,0.289795235902938,0.77197289275367,NA
"LOC112268221",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"LINC01647",0,NA,NA,NA,NA,NA
"FBXO2",244.983733936764,-0.616585985951247,0.482615452080213,-1.27759271547064,0.201393070397149,0.798654714014795
"FBXO44",554.870184666646,-0.137811990453778,0.254237354758693,-0.54206035373748,0.587776929463774,0.948691535757683
"FBXO6",178.641090219821,0.546973558327315,0.318733916277192,1.71608206844116,0.0861470227048616,0.650583522430655
"MAD2L2",221.381199741927,0.294818440453617,0.305012593407823,0.966577927683872,0.333755073066657,0.879513150853954
"DRAXIN",10.487343386679,0.421433544378319,0.918748609852177,0.45870387161307,0.646446833425188,0.958999719327995
"AGTRAP",420.438631891335,-0.0398488660452434,0.274269109979567,-0.145291119543911,0.88448102590638,0.990351697874164
"C1orf167",104.147870434059,-0.261750908173845,0.293944360812966,-0.890477733438795,0.373209419345783,0.894722535674001
"C1orf167-AS1",0,NA,NA,NA,NA,NA
"MTHFR",571.168431600301,-0.17361142584119,0.224285491270894,-0.774064451772767,0.438892677970727,0.910726236962258
"CLCN6",747.515032671316,-0.101116116950983,0.228050652837822,-0.443393236075898,0.657481327466081,0.960315442915821
"NPPA-AS1",89.1176063862369,-0.210152340964859,0.348441281325632,-0.603121249483822,0.546428031222159,0.939464681573833
"NPPA",11.7062222959688,-0.906326302362798,0.776303772800874,-1.16748924083263,0.243012850792313,0.826044470429302
"NPPB",0.427297487944296,-2.35709435803935,3.77127902536772,-0.625011923589908,0.531963232412935,NA
"RNU5E-1",0.120614650195507,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"KIAA2013",1053.39275638652,0.463527512353304,0.203788152195734,2.27455574506655,0.0229325934516869,0.404434212933061
"PLOD1",1992.54062346022,0.202783813121583,0.180823084348608,1.12144870137618,0.262096915734979,0.838510911746613
"MFN2",3077.61808069365,0.295585353106332,0.241790518726035,1.22248529290452,0.221524162201117,0.811534725679186
"MIIP",311.006607851734,-0.209951741977665,0.288218304150393,-0.728446940927498,0.466340037402018,0.914492421763588
"MIR6729",0.775504243824689,1.71514480100021,2.28313596151431,0.7512232429043,0.452518314329006,NA
"TNFRSF8",243.084089662899,-0.276575349106102,0.497044705885194,-0.556439583464722,0.577910385341661,0.946691048216328
"MIR7846",4.18970311604243,3.98157913144969,1.5513138055068,2.56658525007385,0.0102705375624572,NA
"TNFRSF1B",1282.57828387229,0.89631913038612,0.250829251525063,3.57342345414828,0.00035234427530191,0.0407213698446592
"MIR4632",0.300117326719438,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"LOC107984917",3.86804336134814,-0.7488269180546,1.48625346827079,-0.503835270390208,0.614377140279361,NA
"VPS13D",2901.09783405484,-0.12026548917103,0.321535796964149,-0.374034525258284,0.708378629943162,0.968264561319295
"SNORA59A",12.3781492465754,-1.22063238634225,0.685497899586473,-1.78065080444243,0.0749695146114651,0.621796699904441
"LINC02766",43.9560998923624,0.122336224903198,0.423112868848902,0.289133784174467,0.772479001109049,0.977734782383361
"DHRS3",3974.15402412032,-0.16523062423014,0.277754286788904,-0.594880554825483,0.551923316136373,0.939896177781181
"MIR6730",3.31246052025618,0.233971286191328,0.996968512844626,0.23468272385428,0.814454997663109,NA
"AADACL4",22.1203444662583,-1.37908146054615,0.563593886259808,-2.44694183909301,0.0144074085994095,0.325616495609925
"AADACL3",9.92448740758599,6.8111716147834,1.49619598786792,4.55232581159992,5.30560846859228e-06,0.00259986873162086
"CFAP107",1.10158893606813,3.6340535299567,2.94144633031747,1.23546484343452,0.216657552894744,NA
"PRAMEF12",0,NA,NA,NA,NA,NA
"PRAMEF1",0,NA,NA,NA,NA,NA
"LINC01784",0,NA,NA,NA,NA,NA
"PRAMEF11",0,NA,NA,NA,NA,NA
"HNRNPCL1",1.91813196606519,2.56508242344708,1.57553919506549,1.62806639878004,0.103510807376303,NA
"PRAMEF2",0,NA,NA,NA,NA,NA
"PRAMEF4",0,NA,NA,NA,NA,NA
"PRAMEF10",0,NA,NA,NA,NA,NA
"PRAMEF7",0,NA,NA,NA,NA,NA
"PRAMEF6",0,NA,NA,NA,NA,NA
"PRAMEF27",0,NA,NA,NA,NA,NA
"HNRNPCL3",0,NA,NA,NA,NA,NA
"PRAMEF25",0,NA,NA,NA,NA,NA
"PRAMEF34P",0,NA,NA,NA,NA,NA
"HNRNPCL2",0.633714739443284,-0.168046917815969,2.95756156672821,-0.0568194149215532,0.954689048050591,NA
"PRAMEF36P",0,NA,NA,NA,NA,NA
"PRAMEF26",0,NA,NA,NA,NA,NA
"HNRNPCL4",0.527223358179114,-0.914696864799099,3.09768527606212,-0.295283988940895,0.767776946491736,NA
"PRAMEF9",0,NA,NA,NA,NA,NA
"PRAMEF13",0,NA,NA,NA,NA,NA
"PRAMEF18",0,NA,NA,NA,NA,NA
"PRAMEF5",0,NA,NA,NA,NA,NA
"PRAMEF8",0,NA,NA,NA,NA,NA
"PRAMEF33",0,NA,NA,NA,NA,NA
"PRAMEF15",0,NA,NA,NA,NA,NA
"PRAMEF14",0,NA,NA,NA,NA,NA
"PRAMEF19",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"PRAMEF17",0,NA,NA,NA,NA,NA
"PRAMEF20",0,NA,NA,NA,NA,NA
"LRRC38",17.262252857341,0.563988056928167,1.07999387360338,0.522214126128725,NA,NA
"LOC102724856",0,NA,NA,NA,NA,NA
"LOC107984918",0.948081815102566,2.49250216068093,2.6380629463879,0.944822853485632,0.344749322388654,NA
"PDPN",1568.21572905935,-0.748052508447003,0.526539985647353,-1.42069458889682,0.155405566303265,0.761302840987212
"LOC107984919",4.10405005817234,0.69053735701495,1.5691152878006,0.440080701771038,0.659878658506249,NA
"LOC105378612",0,NA,NA,NA,NA,NA
"LOC105376756",0,NA,NA,NA,NA,NA
"PRDM2",1500.2596492037,-0.0734359903108025,0.204886124152676,-0.35842344431329,0.720026449492639,0.970487715221024
"KAZN",838.384539139986,0.41304006400728,0.307603088492092,1.34276956070907,0.179346602633748,0.781546747457377
"LOC107985467",7.50292174469883,-0.361877444278236,1.20760349281661,-0.299665781385075,0.764432102213184,0.976636508849978
"LOC107985468",2.86947471885546,-0.33963108734751,1.46510887329247,-0.231812866291823,0.816683363380489,NA
"KAZN-AS1",0.120614650195507,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"LOC105376759",2.29738680134327,0.312072759097745,1.44748443587462,0.215596624988358,0.82930218680563,NA
"LOC107985469",0.300117326719438,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"TMEM51-AS1",137.139809653192,0.557265504606989,0.355236674435004,1.56871613972095,0.116714096166059,0.709114265977887
"TMEM51",92.3360804330262,0.245018792176058,0.430162553287953,0.569595819773836,0.568951864348773,0.943713140641452
"TMEM51-AS2",0.739077054882217,-0.918119306663633,2.77185917550901,-0.331228698332063,0.7404717444252,NA
"FHAD1",10.0526079483971,-0.0855042769219215,0.659625536801259,-0.129625480142203,0.896862743088474,0.9912613658708
"FHAD1-AS1",3.06637601760787,0.328453195543535,1.13785260064625,0.288660583415627,0.772841129052068,NA
"EFHD2-AS1",2.67322310120186,-1.07203587761921,1.25411368801046,-0.854815546523457,0.392653270166934,NA
"EFHD2",741.938899673623,0.632755421731893,0.334633537904996,1.89089063126582,0.0586389453248143,0.580472471407085
"CTRC",1.76803166800335,-0.925460775045598,2.0723887129274,-0.446567175970727,0.655187599781353,NA
"CELA2A",0.361843950586521,-2.18421737280851,3.77895133273039,-0.577995634368321,0.563267066654262,NA
"LOC105376767",0.742602376376509,1.1552044990915,2.74798263782444,0.420382750309539,0.674205867374378,NA
"CELA2B",6.45675470477227,0.33780036544046,0.810547314855265,0.416755887348512,0.676856971314783,0.96423899464846
"CASP9",337.20598863273,-0.524105828519303,0.206589327905478,-2.53694531964933,0.0111824418867811,0.285656317205228
"DNAJC16",661.928729960948,-0.292835378394315,0.226796757960871,-1.29117973743186,0.196641359583136,0.797326623606454
"SCARNA21B",0,NA,NA,NA,NA,NA
"AGMAT",10.2396815062242,-0.513339723423056,0.766743547078505,-0.669506414992361,0.503172489956747,0.925595261151559
"DDI2",1495.05835549721,0.469168940340723,0.220396683735327,2.12874773063349,0.0332751375283707,0.481003527469483
"RSC1A1",174.375158450181,0.243191093464413,0.409581086324326,0.593755672770111,0.55267554082887,0.940026606399886
"PLEKHM2",1632.47473185301,0.321766455938589,0.155014974296095,2.07571208781405,0.0379205872958814,0.505318777927379
"SLC25A34",66.6326412425424,-0.297732698274339,0.534309594826064,-0.557228807338303,0.577371109884339,0.946453166594407
"SLC25A34-AS1",4.91941628786395,0.118072283065842,1.08857914902012,0.108464582637031,0.913627173689229,NA
"TMEM82",0.449400758225007,2.35922837360302,3.70766846552773,0.636310499587028,0.524574062804092,NA
"FBLIM1",509.484346694451,-0.307953163138741,0.279499332812644,-1.10180285598453,0.270547388491772,0.846628772608288
"UQCRHL",374.628709315652,-0.148304649024478,0.391010701490397,-0.379285396689123,0.704475942717518,0.967747660696
"SPEN-AS1",107.328945463884,0.332159478791635,0.262508081276159,1.26533048878675,0.205752881552673,0.803501906077609
"SPEN",2323.92011872508,-0.033784968168774,0.391945039786971,-0.0861982286780226,0.931308838778646,0.992709461043927
"ZBTB17",651.200640211378,-0.03365925251866,0.161155046027132,-0.208862541685435,0.83455554661763,0.985795792647883
"SRARP",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"HSPB7",6139.10499468266,1.09914236166406,0.545210189120259,2.01599746959537,0.0438002403897795,0.532936825344172
"CLCNKA",56.9857598069096,0.846099953425168,0.390069085844372,2.16910281827035,0.030074878788972,0.458479583081846
"CLCNKB",43.8777752562836,-0.732599834892328,0.529454356892624,-1.38368836776029,0.16645389686573,0.771042519550979
"FAM131C",2.95996648341913,-1.97422677569758,1.52790424179201,-1.29211420565342,0.196317597044183,NA
"EPHA2",565.808057533363,-0.873610016275785,0.370932827828898,-2.35517039942002,0.0185142135593485,0.365889054585805
"EPHA2-AS1",24.4977747219615,-0.751663072874104,0.524075005183287,-1.43426621273652,0.151496308271165,0.758698866727372
"ARHGEF19",79.6258585459294,-0.317735981599418,0.491511951076751,-0.646446095366261,0.517990496236605,0.931631055168288
"ANO7L1",29.9864562257976,0.275947049163049,0.493742799062979,0.558888250495479,0.576237988619586,0.946023609495849
"CPLANE2",57.1394129273972,-0.187617140686516,0.498864030597687,-0.376088731957149,0.706850931033862,0.968264561319295
"FBXO42",716.135765683887,-0.0476740493395136,0.240941236942245,-0.197865877773929,0.843150001913274,0.987621947696643
"SZRD1",1633.43463161089,0.212563733719635,0.169956389406621,1.25069574884341,0.211045502060222,0.806331291555532
"SPATA21",890.305414797285,0.220627591001352,0.159935860214427,1.37947543912638,0.16774821379056,0.771927318480568
"NECAP2",1142.53548415389,0.146226136148919,0.18456249998954,0.792285194214464,0.428194402720017,0.908413564680867
"LINC01772",81.6629470659149,-0.128053894047354,0.255644102378451,-0.500906896955459,0.616436648351858,0.953533841018499
"CROCCP3",274.125338097473,-0.384682647296639,0.320074608250637,-1.20185305981976,0.229420463672184,0.813813279871346
"RNU1-1",5.80978304002628,0.974693308938153,0.828896742896849,1.17589231383848,0.239637910683988,0.823684623999589
"TRN-GTT5-1",0,NA,NA,NA,NA,NA
"LINC01783",2.99151712162925,-0.0753915427789286,1.36860318707147,-0.0550864878082382,0.956069560966056,NA
"TRE-TTC4-1",0.144195156728578,0.572977336226655,3.81694647031143,0.150114061248521,0.880674626419532,NA
"TRG-CCC1-1",0,NA,NA,NA,NA,NA
"NBPF1",1020.17291720247,0.229888441316681,0.224180434058227,1.02546166565531,0.305145404382531,0.866210233290768
"LOC105376794",345.616567968278,-0.10591412054724,0.395303709865463,-0.267931005715293,0.788752426838902,0.980014687573536
"CROCCP2",189.488645998962,0.0574288754315707,0.393605984997524,0.145904477117979,0.883996797186581,0.990351697874164
"MST1P2",105.65941307833,-0.367552686889949,0.505167335763059,-0.727586011345642,0.466867046257883,0.914918117008218
"LOC107985736",21.4957015052891,0.0766444853109586,0.559395123044755,0.137013145366351,0.891020404604774,0.9912613658708
"RNU1-3",4.48058095758507,1.32536965120658,1.00651300118466,1.31679337439917,0.187907894338426,NA
"TRG-CCC4-1",0,NA,NA,NA,NA,NA
"ESPNP",0.621842452816259,0.758553477207608,2.91964306195986,0.25981034705606,0.795010069175265,NA
"TRG-CCC5-1",0,NA,NA,NA,NA,NA
"RNU1-4",1.33253265349841,1.02404708878941,1.63671486155062,0.62567226145868,0.531529930867083,NA
"MST1L",103.665220975599,0.242892211179817,0.398937435293062,0.608847878618829,0.542625274675394,0.938857467596178
"MIR3675",0,NA,NA,NA,NA,NA
"TRG-CCC1-2",0,NA,NA,NA,NA,NA
"LOC112267871",2.68826717300542,-0.0621349796821287,1.58579410773285,-0.0391822490568846,0.968745085968578,NA
"TRE-TTC3-1",0.232696981499304,-0.148355170589281,3.81694647031143,-0.038867500957428,0.968996027459344,NA
"TRN-GTT13-1",0,NA,NA,NA,NA,NA
"LOC105376805",155.087305010037,0.144817479731683,0.285080832963397,0.507987430183624,0.611462158419642,0.952697742391145
"TRN-GTT4-1",0.300117326719438,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"RNU1-2",0.745787674068963,2.08572500505676,2.23780534454362,0.932040407420749,0.351315643354053,NA
"CROCC",1022.0705954473,-0.216695827190856,0.236923760357709,-0.914622606291946,0.360389786750732,0.889556018396832
"MFAP2",183.415725311723,0.269501891105589,0.319945247862681,0.842337534018504,0.399599047207693,0.900044464371348
"LOC105376806",36.8866558719957,0.130232362146768,0.395467013557795,0.329312831872221,0.741919246120577,0.973054981894405
"ATP13A2",671.597612934837,0.424737764637381,0.194885889083967,2.17941774355136,0.0293006491901806,0.456797756463835
"SDHB",1591.49114521952,0.0728510189773922,0.324215245747662,0.224699547392945,0.822213016734313,0.983143463992768
"PADI2",59.5844814033544,0.544110401870803,0.555770592713393,0.979019777232792,0.32757020761665,0.876358188289782
"LOC105376808",0,NA,NA,NA,NA,NA
"LINC02783",0.536535322416106,0.709414917992538,3.74505661912362,0.189427020774535,0.849758148310595,NA
"PADI1",1.89135232551079,4.41174990337548,2.04736460747113,2.15484329819728,0.0311740987276736,NA
"PADI3",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"MIR3972",0,NA,NA,NA,NA,NA
"PADI4",37.4367559105919,-1.10679552413854,0.874679173865744,-1.2653731301809,0.205737602595684,0.803501906077609
"PADI6",0.454212062919353,-0.0343873277353557,3.77611161438565,-0.00910654430985359,0.992734129318452,NA
"RCC2",1079.03379676802,0.321554534887542,0.225860186652137,1.42368843156404,0.154536683981918,0.761302840987212
"ARHGEF10L",1029.9998212831,0.098042715286207,0.17908543961939,0.547463353216079,0.584060440811529,0.948306635950286
"LINC02810",0,NA,NA,NA,NA,NA
"ACTL8",0,NA,NA,NA,NA,NA
"LOC105376809",0,NA,NA,NA,NA,NA
"LOC105376812",0,NA,NA,NA,NA,NA
"LINC01654",0,NA,NA,NA,NA,NA
"IGSF21",41.0232808066081,2.60865377878165,0.476438439655162,5.47532180793335,4.36717227962771e-08,5.82934582565177e-05
"IGSF21-AS1",0.288390313457156,1.6814397111222,3.75302248858204,0.448022817938797,0.654136728945339,NA
"KLHDC7A",12.1505218107891,-2.02612487407561,2.94113460857047,-0.688892262248549,NA,NA
"PAX7",0,NA,NA,NA,NA,NA
"TAS1R2",0.144195156728578,0.572977336226655,3.81694647031143,0.150114061248521,0.880674626419532,NA
"ALDH4A1",2023.05476234176,1.54579108262252,0.475919147537123,3.24801195880008,0.00116214386105679,0.0851372624621024
"MIR4695",0,NA,NA,NA,NA,NA
"MIR1290",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"IFFO2",332.712640761173,0.0968493805625803,0.309883593435672,0.312534715016092,0.754634184608558,0.975167375148044
"LOC105376815",0,NA,NA,NA,NA,NA
"UBR4",4210.36397549327,0.14556318643256,0.318916795697542,0.456429979218188,0.648080811871925,0.959324844090815
"EMC1-AS1",56.8985983324536,0.190786860335034,0.345034630505548,0.55294988811845,0.580297724947175,0.9472996382171
"EMC1",1164.09574101959,0.143269953004193,0.210957087763109,0.679142637601613,0.497047488828962,0.923387980927215
"MRTO4",587.515281420072,-0.065172550337214,0.205992676185126,-0.316382851779854,0.751711931293797,0.974551216853645
